nomor_pendaftaran,kode_mata_pelajaran,nilai_tka
426611287,300110000,52.31
426700341,401000000,49.00
426623515,401110200,52.54
426168985,401000000,55.82
426819452,401230000,82.89
426791124,300130000,81.04
426611740,300110000,55.23
426137153,401002000,36.71
426131340,300210000,23.97
426573025,401220000,62.48
426160714,300110000,51.28
426133049,300210000,5.00
426395504,300210000,42.29
426520205,401130100,29.37
426404016,401110200,79.39
426650432,300110000,68.12
426234901,300130000,84.89
426420761,401000000,31.22
426389616,200010300,44.15
426625356,300210000,30.31
426760920,401250100,32.93
426395298,401000000,44.23
426133049,401002000,36.97
426600985,401130100,63.36
426516592,401130000,22.76
426404016,401000000,52.17
426073046,300110000,65.16
426353492,401000000,35.75
426337104,401121000,85.88
426375455,300110000,41.60
426523862,401000000,24.31
426801402,401000000,7.59
426346476,401000000,31.23
426139664,401000000,16.31
426604161,401000000,31.80
426233122,401000000,25.69
426703167,300110000,59.59
426391761,401000000,36.79
426181200,300110000,42.58
426718993,401240000,43.84
426123357,401000000,26.36
426127861,300110000,61.44
426400847,401000000,22.97
426017974,300210000,30.21
426140815,401000000,29.92
426145649,401002000,33.34
426116046,401230000,76.32
426309524,401220000,64.32
426187422,300130000,74.42
426527599,300110000,56.44
426150046,300110000,50.76
426250954,300210000,46.87
426741910,401000000,39.01
426135799,401000000,44.90
426617445,300210000,32.53
426469621,401241000,67.85
426233122,300210000,5.00
426157204,300130000,76.47
426459764,300110000,41.45
426607937,300210000,24.82
426602296,401110200,49.98
426409466,401230000,59.24
426435988,300110000,62.56
426336905,300210000,21.72
426689208,300110000,70.62
426047341,600070100,51.58
426035734,401000000,36.66
426785903,600070100,53.22
426488114,300210000,23.97
426751872,300110000,34.85
426398446,401000000,32.62
426578449,401000000,29.91
426239185,300210000,5.00
426131654,401110200,61.64
426153643,300110000,49.99
426449491,300210000,38.38
426410701,300110000,69.73
426719641,600070100,66.57
426600985,401000000,55.68
426252744,401130100,61.20
426830979,401220000,61.74
426520641,401000000,44.75
426501220,401121000,39.81
426751672,300110000,36.72
426564172,401000000,39.35
426629644,401110200,52.73
426227700,401000000,36.25
426423388,401220000,60.45
426231051,300110000,58.27
426393550,300110000,59.62
426664200,600070100,45.52
426718325,401121000,36.13
426572985,401000000,53.95
426152899,401000000,5.00
426632169,401000000,33.18
426037663,300210000,32.56
426166678,600070100,45.41
426398262,401000000,24.46
426839622,401000000,27.56
426274021,401000000,25.80
426261636,401000000,33.47
426163934,300210000,16.72
426633311,401000000,29.28
426652537,401000000,33.10
426773453,300110000,67.64
426141980,300110000,54.27
426668776,300310100,46.93
426340329,300210000,5.00
426347281,401000000,22.59
426625668,300130000,68.50
426409395,300110000,65.41
426627294,401110200,44.18
426342458,401000000,26.85
426597969,300210000,22.92
426130688,401002000,61.01
426614187,300210000,52.44
426581327,600070100,55.73
426518352,300210000,26.01
426398789,300130000,77.60
426150689,300110000,67.07
426015218,401220000,88.12
426793808,401000000,36.09
426136244,401110200,87.42
426187422,401000000,30.84
426514856,300110000,48.67
426301756,300210000,45.64
426589170,401230000,85.64
426199443,300130000,53.53
426397338,401002000,44.08
426512152,401000000,26.29
426107522,300110000,45.67
426375455,401220000,66.34
426147847,300210000,5.00
426635194,401000000,39.72
426520082,300110000,53.73
426465487,300210000,17.36
426389227,300110000,68.15
426168373,401110200,47.09
426043452,300230000,40.46
426072541,401000000,49.42
426814281,300210000,31.45
426032862,300210000,19.91
426556779,401002000,40.26
426569913,401002000,26.49
426162254,300210000,29.20
426634985,300210000,22.97
426127425,401130100,20.15
426571459,300110000,53.49
426490500,300110000,43.30
426270024,300210000,24.25
426694386,300210000,15.78
426280613,300110000,75.99
426561299,300210000,55.58
426578399,300210000,23.95
426462133,300110000,51.54
426407929,300210000,21.65
426073142,300130000,69.70
426490532,401000000,26.20
426680978,300110000,5.00
426525404,401000000,24.55
426811638,401110200,59.74
426244455,401000000,26.48
426432719,401000000,42.25
426247321,600070100,45.74
426339521,300210000,21.60
426519202,300210000,44.20
426712713,401000000,49.03
426466541,401230000,61.60
426073046,300210000,20.41
426285468,401220000,89.33
426395569,401241000,60.63
426073805,401130000,26.36
426395569,300110000,71.60
426236634,300110000,52.51
426237523,401110200,86.41
426398873,300110000,34.61
426246281,300210000,48.78
426791422,300110000,42.69
426754417,401002000,35.91
426313522,401250100,39.91
426753766,300210000,31.62
426341608,300210000,22.86
426688633,401000000,29.36
426187507,401250100,40.27
426150942,300230000,41.50
426613192,300310100,49.05
426019729,300110000,38.90
426549458,300210000,18.95
426538509,401000000,32.12
426214562,300110000,54.14
426667725,300110000,31.33
426689495,300110000,55.54
426801074,300110000,49.58
426632238,300210000,11.44
426152941,300210000,16.02
426026426,300110000,67.34
426719974,300210000,46.07
426473515,300110000,48.13
426076792,401000000,40.74
426267352,401002000,53.38
426237594,600070100,44.84
426623667,300130000,72.51
426835315,200010000,52.22
426216442,300230000,50.90
426345020,300110000,53.88
426421134,401250100,47.11
426759927,300110000,68.56
426340213,300110000,55.77
426332163,401110200,82.74
426348605,200010300,61.70
426336511,401000000,36.83
426201874,300210000,28.79
426794227,300110000,54.22
426344564,401000000,33.03
426466580,401130100,47.16
426146957,401130100,40.25
426597969,300110000,54.10
426520655,401000000,26.56
426341608,300110000,71.88
426402661,300110000,36.91
426571997,401000000,33.00
426238672,401130000,27.86
426407929,300310100,75.15
426140485,401000000,36.87
426159445,401000000,53.13
426109745,401241000,65.16
426767060,300110000,50.39
426616839,300110000,51.84
426153631,401130000,24.38
426620333,300210000,42.33
426028908,401000000,36.97
426333045,300210000,17.73
426558047,401000000,29.32
426003441,300210000,27.13
426243330,300230000,33.72
426345317,401000000,39.23
426333054,401000000,48.58
426519281,300110000,58.09
426398262,300110000,48.18
426254737,401000000,23.37
426243866,401000000,31.34
426128977,401220000,69.72
426805182,300210000,26.96
426520205,401002000,30.75
426246300,401121000,5.00
426393936,200010300,68.20
426399588,300210000,47.76
426818388,401250100,17.56
426393415,401110200,74.64
426301756,401110200,81.94
426727489,401000000,34.48
426701234,401110200,42.08
426759145,401130100,23.52
426782357,401240000,52.20
426407229,401110200,79.95
426147586,401000000,42.05
426389616,300210000,22.68
426524639,300110000,57.84
426812405,401110200,75.97
426476509,401230000,85.64
426143464,401110200,42.31
426645945,401250100,57.84
426667692,300130000,55.97
426475943,300210000,27.48
426243819,401250100,34.28
426134350,401110200,71.71
426334384,300110000,51.52
426560556,401130000,42.13
426410701,300210000,32.82
426436325,300110000,60.19
426572788,300110000,48.05
426519202,401000000,36.00
426280627,401110200,87.88
426568258,200010000,62.79
426143070,300210000,5.00
426396554,300110000,50.35
426303377,300110000,66.51
426266590,401220000,89.39
426714132,401110200,52.91
426129299,401230000,51.48
426134885,401241000,60.85
426343547,300210000,55.54
426043452,300210000,26.70
426062287,300230000,60.12
426525276,200010300,52.46
426464821,300110000,59.09
426341623,401110200,59.06
426039326,600070100,62.40
426336130,401240000,61.91
426174900,401000000,24.31
426338491,401000000,5.00
426124425,300110000,39.96
426148033,401121000,46.48
426519384,401110200,47.79
426000613,401110200,51.98
426524514,300210000,21.43
426139077,600070100,72.50
426571007,401110200,45.67
426217609,300210000,34.68
426348768,300210000,20.82
426577607,300110000,44.42
426768816,401110200,57.76
426386964,300210000,18.77
426051492,300130000,72.46
426549458,300110000,37.04
426679042,300210000,19.14
426135568,600070100,65.42
426839642,300210000,5.00
426476785,300110000,57.97
426524914,401000000,29.88
426785694,200010000,86.13
426246300,300210000,21.93
426476974,300210000,29.55
426727640,401240000,51.87
426134579,401000000,24.27
426460180,300210000,47.60
426345756,401000000,44.60
426668776,401000000,23.72
426139664,600070100,39.72
426438900,401000000,44.31
426270427,300210000,5.00
426609980,300110000,79.59
426745224,401110200,49.62
426029087,401000000,37.37
426254015,300110000,70.61
426182351,300130000,67.95
426436940,300210000,5.00
426237523,300210000,54.78
426560394,300210000,5.00
426804306,600070100,45.91
426144313,401130000,42.75
426400695,300210000,21.68
426833562,600070100,68.39
426237982,300210000,22.66
426519384,300210000,17.88
426435369,300210000,7.95
426286043,300110000,45.30
426591033,300210000,27.39
426520641,300210000,25.00
426343725,300230000,39.23
426459764,300210000,28.31
426075314,401000000,20.21
426351356,401000000,44.17
426265838,401121000,5.00
426522391,401250100,20.54
426480677,401000000,39.13
426677046,300210000,5.00
426540771,401220000,70.45
426237597,401002000,42.99
426395511,300110000,68.52
426546798,401000000,30.52
426127061,300210000,24.49
426725295,300110000,62.39
426715369,300110000,60.14
426719879,600070100,60.74
426526161,300110000,42.29
426132034,401000000,35.17
426475313,300210000,20.21
426561057,401110200,43.29
426745537,401000000,36.44
426460728,401000000,41.86
426564200,300110000,5.00
426241131,600070100,50.06
426138986,401000000,31.72
426004350,401241000,43.54
426715684,300110000,58.48
426010203,401000000,37.46
426516940,401250100,5.00
426130368,300210000,27.79
426525404,401002000,36.02
426545008,401000000,5.00
426677046,401250100,22.26
426425269,401110200,42.94
426281738,401130000,63.68
426207141,401000000,32.24
426230360,401000000,38.50
426490889,300110000,40.95
426672776,401000000,49.26
426671330,300210000,5.00
426127699,300110000,73.43
426727640,401110200,48.71
426019859,300210000,5.00
426522504,300110000,46.40
426617106,600070100,54.61
426338491,300110000,65.09
426180066,401110200,52.89
426297113,401110200,64.16
426243874,300110000,47.89
426146957,401000000,46.61
426435369,300110000,47.21
426071182,401110200,50.53
426004245,300210000,24.09
426248792,300210000,22.28
426750680,300110000,61.89
426137705,401002000,26.46
426010488,200010300,67.95
426726370,300110000,49.58
426541237,401130000,31.38
426772971,401110200,55.28
426259516,401000000,35.69
426626835,401121000,50.00
426286043,401002000,37.71
426398446,300210000,5.00
426395781,401130100,65.18
426122730,401250100,27.63
426151840,300210000,56.15
426514663,401241000,55.69
426703230,401220000,88.89
426254636,401130000,37.39
426710174,300110000,46.39
426586991,401110200,79.93
426333452,300110000,43.80
426280838,401000000,44.62
426163086,200010300,66.64
426671330,600070100,58.32
426402661,300210000,5.00
426723376,401002000,30.86
426488114,401002000,34.06
426266795,401000000,62.32
426002957,401220000,62.84
426522479,300210000,31.38
426140775,401000000,33.45
426343725,300110000,60.55
426259557,401002000,26.32
426245113,401000000,34.72
426690727,401130100,26.86
426766967,401250100,35.69
426611573,300230000,39.91
426551537,401121000,37.48
426549996,300230000,73.04
426443406,300230000,62.96
426395251,401110200,51.34
426008949,401000000,33.51
426257642,401130000,35.92
426587524,401110200,85.63
426581080,401000000,42.45
426479058,401260000,56.18
426071761,300210000,23.26
426780226,401230000,54.76
426407229,401000000,50.17
426000613,401000000,21.82
426217609,300110000,63.05
426759927,401000000,43.56
426617463,300110000,51.62
426245788,401002000,26.68
426251442,300110000,61.49
426461698,401000000,35.78
426137086,401000000,36.89
426830498,300210000,5.00
426625668,401000000,38.69
426540688,401000000,35.50
426252897,401110200,81.45
426115960,401250100,19.45
426207002,300210000,20.78
426015299,401000000,32.70
426472452,300130000,65.52
426525739,300210000,22.86
426588865,401000000,37.28
426147715,300210000,5.00
426587524,401121000,83.50
426773453,401000000,57.48
426562241,300210000,7.32
426265175,401121000,17.99
426408797,300110000,50.81
426378805,401000000,23.29
426025075,401000000,27.71
426368046,300310100,81.53
426404566,401000000,36.42
426660953,300110000,58.11
426520883,401000000,36.50
426008617,300110000,70.48
426126751,401220000,67.92
426336511,300210000,21.00
426146762,401000000,30.47
426162121,300130000,55.97
426475943,401000000,26.41
426064878,200010000,56.60
426714387,401000000,50.42
426785984,300110000,49.66
426072541,300210000,25.94
426336701,300110000,41.89
426242547,401000000,45.98
426072861,600070100,57.89
426479315,401130100,57.35
426564172,300110000,61.02
426469576,401110200,39.79
426519588,300110000,64.18
426044381,300110000,40.26
426275493,300210000,23.60
426280627,300210000,51.70
426018712,401220000,67.60
426524435,401250100,41.64
426564703,401110200,50.54
426690103,300110000,82.74
426280838,401250100,48.21
426276642,401000000,34.88
426429152,300110000,56.14
426473233,300110000,31.59
426128508,300210000,19.41
426408797,401230000,78.81
426725917,401002000,34.01
426395211,401230000,96.52
426482877,401250100,26.08
426565408,300110000,47.01
426303377,401130100,33.93
426107522,401000000,45.11
426395211,401000000,43.80
426465472,200010300,54.81
426526260,401000000,29.36
426432248,401000000,48.77
426635194,300210000,36.61
426682784,300110000,60.44
426141142,300110000,48.57
426190307,300210000,11.54
426341769,401000000,28.18
426248554,300210000,59.42
426148033,300210000,20.23
426556566,401130100,33.84
426464811,401110200,43.93
426607763,401110200,58.88
426785694,300210000,19.08
426243482,300210000,26.23
426652737,300110000,56.70
426467417,300210000,19.67
426043452,401000000,32.81
426571459,401220000,79.38
426757497,300210000,18.52
426361398,300210000,18.87
426030667,401250100,35.22
426634985,300110000,62.96
426601277,401121000,37.64
426216047,300210000,5.00
426147708,401220000,84.46
426664278,200010000,71.13
426379524,401000000,24.16
426107184,401000000,38.04
426406525,600070100,54.81
426157127,401000000,21.85
426195829,300110000,52.99
426677530,300110000,60.13
426490716,401250100,26.57
426254737,300110000,58.09
426740186,401000000,26.47
426065148,401002000,29.59
426620219,401220000,57.09
426397871,401130000,48.42
426248490,300210000,26.79
426076743,300110000,47.65
426526448,300110000,43.19
426002004,300230000,41.68
426729998,300110000,48.79
426727407,401230000,49.29
426407929,401110200,41.99
426572007,401110200,56.31
426324056,401000000,34.46
426170026,300210000,30.31
426480677,300210000,19.78
426720028,401241000,44.38
426490500,300210000,5.00
426711998,300230000,39.57
426652410,300110000,51.68
426060286,401000000,5.00
426140543,600070100,62.24
426459764,401002000,31.59
426438900,401250100,5.00
426168642,600070100,52.71
426344383,300210000,23.13
426280627,300110000,59.42
426147847,300110000,49.14
426137302,401000000,23.42
426346476,401250100,30.27
426530338,300110000,57.88
